sentiment,id,date,query,username,text,clean_text,vader_score,vader_label,tb_polarity,tb_subjectivity,tb_label
Positive,1974299506,Sat May 30 12:50:42 PDT 2009,NO_QUERY,callmerizza,@Aznchica2002 Haha. You're welcome! I really love how they were part of the Persons Of The Week segment! ,haha. youre welcome! i really love how they were part of the persons of the week segment!,0.9017,Positive,0.6083333333333333,0.6,Positive
Positive,1834412866,Mon May 18 02:50:17 PDT 2009,NO_QUERY,QuickDrawDan,@calvinharris but then you're saying Cider is called Cider cos it contains 'capples' ? ,but then youre saying cider is called cider cos it contains capples ?,0.0,Neutral,0.0,0.0,Neutral
Negative,2206359446,Wed Jun 17 06:25:16 PDT 2009,NO_QUERY,speedyian,fuckkkkk....i think i've got RSI ,fuckkkkk....i think ive got rsi,0.0,Neutral,0.0,0.0,Neutral
Positive,2174505855,Sun Jun 14 22:41:47 PDT 2009,NO_QUERY,cjs_3,@AmericanWomannn Oh that sounds great bet you look forward to having them with you ,oh that sounds great bet you look forward to having them with you,0.6249,Positive,0.8,0.75,Positive
Negative,2250512537,Sat Jun 20 00:43:23 PDT 2009,NO_QUERY,m_blaha,hates sleeping by herself. ,hates sleeping by herself.,-0.4404,Negative,0.0,0.0,Neutral
Negative,1982783944,Sun May 31 11:53:45 PDT 2009,NO_QUERY,sotweety,"an headache, I am badly ","an headache, i am badly",-0.4767,Negative,-0.6999999999999998,0.6666666666666666,Negative
Positive,1984548598,Sun May 31 15:19:30 PDT 2009,NO_QUERY,ladydvorak,"Emily Powell is on Twitter! Yay! The world is properly a better place now! Welcome, @emilydrummer! Also, much love to you &amp; poorly boy. ","emily powell is on twitter! yay! the world is properly a better place now! welcome, ! also, much love to you amp poorly boy.",0.94,Positive,0.43125,0.65,Positive
Negative,1686137230,Sun May 03 03:57:30 PDT 2009,NO_QUERY,XoGraceoX,I want Mark Loves Sharon to start again ,i want mark loves sharon to start again,0.6124,Positive,0.0,0.0,Neutral
Negative,2242834987,Fri Jun 19 12:41:27 PDT 2009,NO_QUERY,meganlee2009,@ashleyann2009 sooo lame! dude i'm going to be starting working full days on weekends ,sooo lame! dude im going to be starting working full days on weekends,-0.4753,Negative,-0.09166666666666667,0.4666666666666666,Negative
Positive,2015541255,Wed Jun 03 04:56:03 PDT 2009,NO_QUERY,SBygrave,@JLSOfficial amazinggg video guyss i cant stop watching it lool. Hope you are all well. See you sundayyy  love you allllll xxxxxxx,amazinggg video guyss i cant stop watching it lool. hope you are all well. see you sundayyy love you allllll xxxxxxx,0.8775,Positive,0.5,0.6,Positive
Negative,2066843950,Sun Jun 07 11:16:28 PDT 2009,NO_QUERY,mandotron,@Southern Kitchen Coffee Shop with Griz and Blonx. Herra long lines ,kitchen coffee shop with griz and blonx. herra long lines,0.0,Neutral,-0.05,0.4,Neutral
Positive,2175468130,Mon Jun 15 01:04:15 PDT 2009,NO_QUERY,galvintan,"@dr3amingd3ad TheSTar edited my actual text. If you knew that this picture is taken in front of Hard Rock Cafe, you'll find it funny ","thestar edited my actual text. if you knew that this picture is taken in front of hard rock cafe, youll find it funny",0.3612,Positive,-0.013888888888888895,0.5472222222222222,Neutral
Positive,2061084713,Sat Jun 06 20:08:53 PDT 2009,NO_QUERY,Sxc_manbeast,"@ReTaRdEdGaNgTa No, my mum threw a dinner party at our place last nite  - but it wasn't really a party, but da food was gud ","no, my mum threw a dinner party at our place last nite but it wasnt really a party, but da food was gud",0.5859,Positive,0.1,0.13333333333333333,Positive
Negative,2069527643,Sun Jun 07 16:02:31 PDT 2009,NO_QUERY,stefuhhnie,home from palm springs ,home from palm springs,0.0,Neutral,0.0,0.0,Neutral
Negative,1834354876,Mon May 18 02:37:03 PDT 2009,NO_QUERY,HairDays,just put my baby on a plane ,just put my baby on a plane,0.0,Neutral,0.0,0.0,Neutral
Positive,2182477245,Mon Jun 15 13:13:20 PDT 2009,NO_QUERY,jonathanbudd,"@WhoisJohnLai Hey John! Life is a wonderful, teaching, thing.  I'm just enjoying the journey...  YOurself?","hey john! life is a wonderful, teaching, thing. im just enjoying the journey... yourself?",0.8122,Positive,0.75,0.8,Positive
Positive,1882339729,Fri May 22 06:41:36 PDT 2009,NO_QUERY,parisfirebyrd,My mommys a nooooob ,my mommys a nooooob,0.0,Neutral,0.0,0.0,Neutral
Positive,2188685045,Mon Jun 15 22:21:36 PDT 2009,NO_QUERY,dylanmcginty,@cmtrifone congrats on the Internet  !!,congrats on the internet !!,0.6103,Positive,0.0,0.0,Neutral
Positive,2002062236,Tue Jun 02 03:00:59 PDT 2009,NO_QUERY,alexlopez30,Can't sleep. Watching chelsea lately ,cant sleep. watching chelsea lately,0.0,Neutral,-0.3,0.6,Negative
Negative,2218968832,Wed Jun 17 23:31:02 PDT 2009,NO_QUERY,ashantilynnae,sending out an important message:  I REQUIRE MORE ATTENTION THAN this. You know who you are... ,sending out an important message i require more attention than this. you know who you are...,0.2023,Positive,0.45,0.75,Positive
Negative,1833283333,Sun May 17 22:48:59 PDT 2009,NO_QUERY,WendyBendy,@JasonGardiner living in Sequim means travel=overnights. especially since the hood canal bridge is closed for repair ,living in sequim means travelovernights. especially since the hood canal bridge is closed for repair,0.0,Neutral,-0.05,0.55,Neutral
Negative,2284629157,Mon Jun 22 14:07:01 PDT 2009,NO_QUERY,Loulabelle_89,@Harry_Johnston nah i can't be bothered getting one lol. where have you been working? i wish i could go to edinburgh  xxx,nah i cant be bothered getting one lol. where have you been working? i wish i could go to edinburgh xxx,0.7237,Positive,0.8,0.7,Positive
Negative,1984358441,Sun May 31 14:57:11 PDT 2009,NO_QUERY,sidlefan8,@GSRsara4eva1623 no  ugh kathleen street is the worst street in my town all the welfare people life there and they are the WORST bunch of.,no ugh kathleen street is the worst street in my town all the welfare people life there and they are the worst bunch of.,-0.9217,Negative,-1.0,1.0,Negative
Positive,1971483657,Sat May 30 07:13:08 PDT 2009,NO_QUERY,KABOOMtabby,Studing 4 finals  Wish me luck See you then!!! ,studing 4 finals wish me luck see you then!!!,0.7633,Positive,0.0,0.0,Neutral
Positive,2068098056,Sun Jun 07 13:29:45 PDT 2009,NO_QUERY,raquelramosx,@michelleclaudia lool there you have it its..CLAUDIAAAA!! it worked ,lool there you have it its..claudiaaaa!! it worked,0.0,Neutral,0.0,0.0,Neutral
Positive,2176765745,Mon Jun 15 04:42:08 PDT 2009,NO_QUERY,sandyshappy,My Hubby!   Check this video out -- Rick @ Festival of the Bluegrass http://bit.ly/Q9QSM,my hubby! check this video out rick festival of the bluegrass,0.5411,Positive,0.0,0.0,Neutral
Positive,1980490615,Sun May 31 06:53:44 PDT 2009,NO_QUERY,hannahdvorski,@summyghac woow your actually a fag  are you going to jordans today ?,woow your actually a fag are you going to jordans today ?,-0.4767,Negative,0.0,0.1,Neutral
Negative,1974670862,Sat May 30 13:36:28 PDT 2009,NO_QUERY,KevinPang,@haacked Followed by practically every notable major league baseball player in the past 20 years ,followed by practically every notable major league baseball player in the past 20 years,0.0,Neutral,0.10416666666666667,0.4166666666666667,Positive
Positive,1794823185,Thu May 14 06:37:50 PDT 2009,NO_QUERY,guykawasaki,"@daveyarmon @grauber Wow, you outed me.  http://holykaw.com/private/rKT8yZDZkY","wow, you outed me.",0.5859,Positive,0.1,1.0,Positive
Negative,2243023248,Fri Jun 19 12:55:45 PDT 2009,NO_QUERY,forgottengirl2,friday nights shouldn't be so boring ,friday nights shouldnt be so boring,-0.4572,Negative,-1.0,1.0,Negative
Negative,1693239023,Sun May 03 21:57:17 PDT 2009,NO_QUERY,morganmariiee,@whitneywoowoo dang! i have 4 ,dang! i have 4,0.0,Neutral,0.0,0.0,Neutral
Positive,2064351345,Sun Jun 07 06:01:23 PDT 2009,NO_QUERY,AceMas21,@Schofe You will get loads of people asking you to do that now!!!! ,you will get loads of people asking you to do that now!!!!,0.0,Neutral,0.0,0.0,Neutral
Negative,2051231442,Fri Jun 05 21:15:03 PDT 2009,NO_QUERY,Slurpeegirl,I wanna watch baseball.  i was invited to a party after work though. I am going to pass,i wanna watch baseball. i was invited to a party after work though. i am going to pass,0.4019,Positive,0.0,0.0,Neutral
Negative,2327367844,Thu Jun 25 08:15:28 PDT 2009,NO_QUERY,partyscene,http://twitpic.com/8dj4r - I always look gay when I try dress smart ,i always look gay when i try dress smart,0.4019,Positive,0.31547619047619047,0.6130952380952381,Positive
Negative,1690941148,Sun May 03 16:43:49 PDT 2009,NO_QUERY,chestington,"@BitchNotAPerson Yes, nobody is perfect. People on LPU seem not to respect anything though LOL And always complain about something ","yes, nobody is perfect. people on lpu seem not to respect anything though lol and always complain about something",0.6305,Positive,0.9,0.85,Positive
Positive,2176524885,Mon Jun 15 04:06:11 PDT 2009,NO_QUERY,jgbittersweet,@alexismercado Ang cool ng idea mo :&gt; &quot;20 going on 30&quot;  Sayang oh. Di ako naging 30 XD ),ang cool ng idea mo gt quot20 going on 30quot sayang oh. di ako naging 30 xd,0.802,Positive,0.35,0.65,Positive
Positive,1989767719,Mon Jun 01 02:44:25 PDT 2009,NO_QUERY,PRuiter,@freyavereeken Time to upload all the photos and start over! ,time to upload all the photos and start over!,0.0,Neutral,0.0,0.0,Neutral
Positive,2002045029,Tue Jun 02 02:57:41 PDT 2009,NO_QUERY,ravegabe,"@TonniePodRobot Oh okay  Hehe. It has a Wii version too, that's all  Enjoy! ","oh okay hehe. it has a wii version too, thats all enjoy!",0.6588,Positive,0.5,0.5,Positive
Positive,1964352747,Fri May 29 14:06:06 PDT 2009,NO_QUERY,SamJayneReid,Erm.. Hi everyone ,erm.. hi everyone,0.0,Neutral,0.0,0.0,Neutral
Positive,1678239995,Sat May 02 06:02:03 PDT 2009,NO_QUERY,ClaireDC,@Jason_Manford We have ones that light up straight away; can find out what kind they are if you like? ,we have ones that light up straight away can find out what kind they are if you like?,0.7783,Positive,0.4000000000000001,0.6666666666666666,Positive
Negative,2264747950,Sun Jun 21 04:49:44 PDT 2009,NO_QUERY,Laneyinoz,is watching Mamma Mia - was much better at the cinema ,is watching mamma mia was much better at the cinema,0.1779,Positive,0.5,0.5,Positive
Positive,1880681709,Fri May 22 02:06:53 PDT 2009,NO_QUERY,Synthesio,"@suyuen Hi! Saw your tweet about geo. filtering-you might be interested in Synthesio, its only one of our filters  www.synthesio.com","hi! saw your tweet about geo. filteringyou might be interested in synthesio, its only one of our filters www.synthesio.com",0.4574,Positive,0.125,0.75,Positive
Positive,1991034086,Mon Jun 01 06:16:12 PDT 2009,NO_QUERY,dannnleonardo,NOTHING  --&gt; my flow so tight CHRIS BROWN should get his ass kick! ),nothing gt my flow so tight chris brown should get his ass kick!,-0.6814,Negative,-0.22321428571428573,0.2857142857142857,Negative
Positive,2181251279,Mon Jun 15 11:34:24 PDT 2009,NO_QUERY,tweeteradder10,@diamondjasmine Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,get 100 followers a day using www.tweeterfollow.com once you add everyone you are on the train or pay vip,0.4404,Positive,0.0,0.0,Neutral
Negative,1565829148,Mon Apr 20 07:38:39 PDT 2009,NO_QUERY,XxnangexX,school over.!.4 today  but its over ..!!..Hey tweets..Ellen says hi.!.X,school over.!.4 today but its over ..!!..hey tweets..ellen says hi.!.x,0.0,Neutral,0.0,0.0,Neutral
Negative,2055118323,Sat Jun 06 08:43:57 PDT 2009,NO_QUERY,TobyinHelsinki,@tommilaitio Read some pages in a shop. Upset me enough not to buy. Stopped watching apocalyptic films as well after Children of Men. ,read some pages in a shop. upset me enough not to buy. stopped watching apocalyptic films as well after children of men.,-0.6409,Negative,0.0,0.5,Neutral
Positive,1968940617,Fri May 29 22:36:03 PDT 2009,NO_QUERY,ailujulia,@digtalmems aw thanks for the hug! lol hope to see you guys on Monday! ,aw thanks for the hug! lol hope to see you guys on monday!,0.9059,Positive,0.625,0.44999999999999996,Positive
Positive,1982582281,Sun May 31 11:29:54 PDT 2009,NO_QUERY,THe_RuGGeD_MaN,@uHear_mE_ROAR how u doin this fine fine day ,how u doin this fine fine day,0.4588,Positive,0.4166666666666667,0.5,Positive
Positive,2068098603,Sun Jun 07 13:29:48 PDT 2009,NO_QUERY,recklessintent,@justuntlsundown just now realized you said here we go when you were taking off. had i been smart id have said &quot;we have our heading.&quot; ,just now realized you said here we go when you were taking off. had i been smart id have said quotwe have our heading.quot,0.4019,Positive,0.21428571428571427,0.6428571428571429,Positive
Negative,2287045819,Mon Jun 22 17:16:35 PDT 2009,NO_QUERY,cr1m50n,Stressing out majorly about the tests I had to take for the job.  Shit.,stressing out majorly about the tests i had to take for the job. shit.,-0.7269,Negative,-0.06875,0.65,Negative
Negative,1564803806,Mon Apr 20 04:59:05 PDT 2009,NO_QUERY,shawn90,Ahh back to school ,ahh back to school,0.0,Neutral,0.0,0.0,Neutral
Negative,2301975259,Tue Jun 23 16:10:00 PDT 2009,NO_QUERY,AlPalx3,i'm so tired. i've been out all day  and NOW i've gotta fill out my volunteer forms so i can hopefully start at the hospital. grawr.,im so tired. ive been out all day and now ive gotta fill out my volunteer forms so i can hopefully start at the hospital. grawr.,-0.0553,Negative,-0.4,0.7,Negative
Negative,1468639568,Tue Apr 07 02:53:34 PDT 2009,NO_QUERY,Love_Wave,"@Andy_Winward Only &quot;seem&quot;, Funny? ","only quotseemquot, funny?",0.4404,Positive,0.125,1.0,Positive
Negative,2060979277,Sat Jun 06 19:56:56 PDT 2009,NO_QUERY,meaniemoo,ok its getting old now... where is my purse. otherwise i cant catch me train tomorrow ,ok its getting old now... where is my purse. otherwise i cant catch me train tomorrow,0.296,Positive,0.3,0.35,Positive
Negative,2188865678,Mon Jun 15 22:43:41 PDT 2009,NO_QUERY,jsean10,U be yellin boom boom when u really poom poom ,u be yellin boom boom when u really poom poom,0.0,Neutral,0.2,0.2,Positive
Negative,1468195008,Tue Apr 07 00:13:53 PDT 2009,NO_QUERY,firahzulkifli,is extremely hungry ,is extremely hungry,0.0,Neutral,-0.125,1.0,Negative
Positive,1965390008,Fri May 29 15:50:11 PDT 2009,NO_QUERY,brianxcrunk,watching grease with alex and bree ,watching grease with alex and bree,0.0,Neutral,0.0,0.0,Neutral
Positive,1956861678,Thu May 28 22:52:51 PDT 2009,NO_QUERY,iCharlotte,@eviealison yes sorry. Account fail between @Aaron_Perkins and I. ,yes sorry. account fail between and i.,-0.2732,Negative,-0.5,0.65,Negative
Positive,1551270985,Sat Apr 18 08:36:28 PDT 2009,NO_QUERY,Spreiki,"@hawaiihmb Oooooh, how exciting - me too ","oooooh, how exciting me too",0.4939,Positive,0.3,0.8,Positive
Negative,2243100450,Fri Jun 19 13:01:30 PDT 2009,NO_QUERY,MiChElLeeee26,Man it cancel we are not going in Toronto ,man it cancel we are not going in toronto,-0.25,Negative,0.0,0.0,Neutral
Negative,2001253982,Tue Jun 02 00:17:56 PDT 2009,NO_QUERY,anythingpotato,would really appreciate more The Hills time. ,would really appreciate more the hills time.,0.4576,Positive,0.35,0.35,Positive
Negative,2286194337,Mon Jun 22 16:07:10 PDT 2009,NO_QUERY,jackiebedard,@nikiblack You're 1st person I know to like beets...have a pile of them collecting from our CSA. Haven't found a way that I like them ,youre 1st person i know to like beets...have a pile of them collecting from our csa. havent found a way that i like them,0.6124,Positive,0.0,0.0,Neutral
Negative,1828029158,Sun May 17 11:56:45 PDT 2009,NO_QUERY,Gazina,Wishes she had gone to Bay to Breakers  ...next year for sure!,wishes she had gone to bay to breakers ...next year for sure!,0.4926,Positive,0.625,0.8888888888888888,Positive
Positive,2191947560,Tue Jun 16 06:15:03 PDT 2009,NO_QUERY,KatyCaptivated,have to clean uo a bit now. eww. what a waste of time ,have to clean uo a bit now. eww. what a waste of time,-0.0258,Neutral,0.08333333333333334,0.35000000000000003,Positive
Negative,2251538464,Sat Jun 20 03:49:44 PDT 2009,NO_QUERY,caliguy,@ephram_ i haz nothing good to fap to ,i haz nothing good to fap to,-0.3412,Negative,0.7,0.6000000000000001,Positive
Negative,1822685974,Sat May 16 20:08:59 PDT 2009,NO_QUERY,YedlinUSAF,@kcofficial What did I do to get blocked? Im deeply sorry for whatever it is I did. ,what did i do to get blocked? im deeply sorry for whatever it is i did.,-0.4005,Negative,-0.5,1.0,Negative
Negative,2246518251,Fri Jun 19 17:43:02 PDT 2009,NO_QUERY,tonyzimmzy,@OfficialFinch Jealous. Wanna see 'em. ,jealous. wanna see em.,-0.4588,Negative,0.0,0.0,Neutral
Negative,2059148138,Sat Jun 06 16:20:36 PDT 2009,NO_QUERY,dougherty59,i havnt revised like all day&amp;have a 3 hour english lit exam on mnday. wish me luck ,i havnt revised like all dayamphave a 3 hour english lit exam on mnday. wish me luck,0.802,Positive,0.0,0.0,Neutral
Negative,1880842003,Fri May 22 02:41:52 PDT 2009,NO_QUERY,ShutterBetty,"I don't think we're going to have any post today.    I like post, makes me feel like it's my birthday.","i dont think were going to have any post today. i like post, makes me feel like its my birthday.",0.6124,Positive,0.0,0.0,Neutral
Positive,1990049287,Mon Jun 01 03:42:40 PDT 2009,NO_QUERY,aeroncrisolo,@princessofurlyf haha. im good.   having lots of rest.  u?,haha. im good. having lots of rest. u?,0.7096,Positive,0.44999999999999996,0.45000000000000007,Positive
Negative,2251845232,Sat Jun 20 04:45:07 PDT 2009,NO_QUERY,Mat2DaW,"âªâ« and its toooo lateee to regret mistakes we've maaaadeee, easierrr to walk awaaaayyyyy âªâ« ......arrghhH! i hate not being able 2 sleep ","âªâ and its toooo lateee to regret mistakes weve maaaadeee, easierrr to walk awaaaayyyyy âªâ ......arrghhh! i hate not being able 2 sleep",-0.8516,Negative,-0.15000000000000002,0.7625,Negative
Negative,2200693562,Tue Jun 16 19:14:41 PDT 2009,NO_QUERY,nikkigm,@th52096 Takkuuhh! i miss your fucking funniness ,takkuuhh! i miss your fucking funniness,0.4186,Positive,-0.6,0.8,Negative
Negative,2222645508,Thu Jun 18 07:15:37 PDT 2009,NO_QUERY,Russ_Brown,I'm just attempting to sign on via a mobile device...unfortunately it's a palm Treo ,im just attempting to sign on via a mobile device...unfortunately its a palm treo,0.0,Neutral,0.0,0.0,Neutral
Positive,1932716468,Tue May 26 22:03:32 PDT 2009,NO_QUERY,TofuPixie,Spring Awaking the music is awesome.... You should hear her sing and play the piano! Maybe I'll Try to get her to post on youtube! ,spring awaking the music is awesome.... you should hear her sing and play the piano! maybe ill try to get her to post on youtube!,-0.2462,Negative,0.1875,1.0,Positive
Positive,2188247148,Mon Jun 15 21:33:13 PDT 2009,NO_QUERY,rockygirl1,so cold!! winter has only just began and already i wish it was summer ,so cold!! winter has only just began and already i wish it was summer,0.508,Positive,-0.46875,1.0,Negative
Positive,1957639622,Fri May 29 01:07:52 PDT 2009,NO_QUERY,djfunke,that ain't stoppin me from eating my taco nachos...hahaha...gettin ready for CLUB PURGATORY tonight ,that aint stoppin me from eating my taco nachos...hahaha...gettin ready for club purgatory tonight,0.3612,Positive,0.2,0.5,Positive
Positive,2015315322,Wed Jun 03 04:19:48 PDT 2009,NO_QUERY,TheyCallMeLes,"@londonbridgez Look @ u, blowin' up like the world trade ","look u, blowin up like the world trade",0.3612,Positive,0.0,0.0,Neutral
Positive,2015694112,Wed Jun 03 05:18:08 PDT 2009,NO_QUERY,KatieRoostan,"@tommcfly yeah that is a good book. By the way, I saw you in southend last month. Fave band and my first gig... I must say... BRAVO! ","yeah that is a good book. by the way, i saw you in southend last month. fave band and my first gig... i must say... bravo!",0.807,Positive,0.33749999999999997,0.3333333333333333,Positive
Negative,1992687875,Mon Jun 01 09:09:42 PDT 2009,NO_QUERY,JerrodK,"wow, a long-time friend has blocked me on here for defending my beliefs yesterday, that's sad... ","wow, a longtime friend has blocked me on here for defending my beliefs yesterday, thats sad...",0.7096,Positive,-0.2,1.0,Negative
Positive,1967474889,Fri May 29 19:38:55 PDT 2009,NO_QUERY,zachzachary,ITS FRIDAY!!  atl july 10th? we better.,its friday!! atl july 10th? we better.,0.5399,Positive,0.5,0.5,Positive
Positive,1824656373,Sun May 17 02:20:31 PDT 2009,NO_QUERY,davidsouthard,If you're up and have a clear view of the eastern sky behold the moon and Jupiter! ,if youre up and have a clear view of the eastern sky behold the moon and jupiter!,0.4389,Positive,0.12499999999999999,0.3833333333333333,Positive
Positive,1989482234,Mon Jun 01 01:42:25 PDT 2009,NO_QUERY,staceysterling,"@afreshmusic you're welcome.  if you're not going to do something fun and interesting, you might as well do work.","youre welcome. if youre not going to do something fun and interesting, you might as well do work.",0.8779,Positive,0.5333333333333333,0.5333333333333333,Positive
Negative,2180091591,Mon Jun 15 10:00:03 PDT 2009,NO_QUERY,Starsfan5,GONNA CLEAN MY ROOM ,gonna clean my room,0.4019,Positive,0.3666666666666667,0.7000000000000001,Positive
Negative,2070239852,Sun Jun 07 17:20:30 PDT 2009,NO_QUERY,coolposs,"@shaunreeves did they ever disappear? they haven't done any tours for a yearish, only 1 show, which I didn't manage to get tickets for ","did they ever disappear? they havent done any tours for a yearish, only 1 show, which i didnt manage to get tickets for",-0.2263,Negative,0.0,1.0,Neutral
Positive,2177504682,Mon Jun 15 06:13:25 PDT 2009,NO_QUERY,Miss_drea_marie,@zachward1 Thank you for making that a public announcement! I feel so much better!! ,thank you for making that a public announcement! i feel so much better!!,0.7618,Positive,0.390625,0.2833333333333333,Positive
Positive,1823569856,Sat May 16 22:19:54 PDT 2009,NO_QUERY,leahbasskitten,http://twitgoo.com/3mth  out with the old.... in with the cute ,out with the old.... in with the cute,0.4588,Positive,0.3,0.6,Positive
Negative,2195922606,Tue Jun 16 11:47:12 PDT 2009,NO_QUERY,Heppeler,1 more day of school....  its so sad,1 more day of school.... its so sad,-0.6113,Negative,0.0,0.75,Neutral
Positive,1996193516,Mon Jun 01 14:40:58 PDT 2009,NO_QUERY,deanybop,"let the sun shine in, face it with a grin, smilers never lose, and frowners never win ","let the sun shine in, face it with a grin, smilers never lose, and frowners never win",0.3151,Positive,-0.4,0.4,Negative
Negative,2264855168,Sun Jun 21 05:07:52 PDT 2009,NO_QUERY,lemino,Ning networks are on &quot;maintenance&quot;. ,ning networks are on quotmaintenancequot.,0.0,Neutral,0.0,0.0,Neutral
Positive,1990009739,Mon Jun 01 03:34:36 PDT 2009,NO_QUERY,smagdali,"Mapumental is, well, a work of genius: http://bit.ly/103qa9 (via @tom_watson) - especially the name, which I came up with ","mapumental is, well, a work of genius via especially the name, which i came up with",0.2732,Positive,0.0,1.0,Neutral
Positive,1974927144,Sat May 30 14:05:34 PDT 2009,NO_QUERY,sandracummings,"@SarahStelmok oh, no...I better twit something then ","oh, no...i better twit something then",0.4404,Positive,0.5,0.5,Positive
Positive,1955891664,Thu May 28 20:48:21 PDT 2009,NO_QUERY,TattedHairGuy,"Spinning class was AMAZING! Now, Handfull of almonds, smart water and SO YOU THINK YOU CAN DANCE! Perfect Night ","spinning class was amazing! now, handfull of almonds, smart water and so you think you can dance! perfect night",0.8953,Positive,0.6726190476190478,0.8476190476190476,Positive
Negative,1827641300,Sun May 17 11:08:22 PDT 2009,NO_QUERY,shadowdancer10,When will power come ,when will power come,0.0,Neutral,0.0,0.0,Neutral
Positive,2192294055,Tue Jun 16 06:49:01 PDT 2009,NO_QUERY,News3ThisAM,Wednesday morning the American Cancer Society's Plant it Pink program.  A bit of a tongue twister.  ,wednesday morning the american cancer societys plant it pink program. a bit of a tongue twister.,-0.6597,Negative,-0.05,0.15,Neutral
Negative,2285292530,Mon Jun 22 14:57:01 PDT 2009,NO_QUERY,adwigfall,"my ipod is being stupid, and all i want to do is put new songs on it.  boo.","my ipod is being stupid, and all i want to do is put new songs on it. boo.",-0.4767,Negative,-0.3318181818181818,0.7272727272727273,Negative
Positive,1827911814,Sun May 17 11:42:13 PDT 2009,NO_QUERY,Farieee,"@Abigail_J Aaah thnx girl, you just made me smile with your lovely message ","aaah thnx girl, you just made me smile with your lovely message",0.743,Positive,0.4,0.425,Positive
Positive,1965619933,Fri May 29 16:14:33 PDT 2009,NO_QUERY,m4sure,Am so tempted to get out my Medieval and Gregorian Chant music collection ready for an early morning wake up call... lol ,am so tempted to get out my medieval and gregorian chant music collection ready for an early morning wake up call... lol,0.6486,Positive,0.275,0.375,Positive
Positive,1882602337,Fri May 22 07:09:54 PDT 2009,NO_QUERY,CrackberryAbuse,Going shopping with why husband!  ,going shopping with why husband!,0.0,Neutral,0.0,0.0,Neutral
Negative,1978820467,Sun May 31 00:34:59 PDT 2009,NO_QUERY,Wildheart_Baby,"Ah, up early for a bit of training at work. Thankfully being paid. It feels nice to wake up hangover free, did eat cheese patty and chips ","ah, up early for a bit of training at work. thankfully being paid. it feels nice to wake up hangover free, did eat cheese patty and chips",0.836,Positive,0.3666666666666667,0.7000000000000001,Positive
Negative,2248427365,Fri Jun 19 20:36:26 PDT 2009,NO_QUERY,michelleparks11,@jacobstroo You don't twitter enough ,you dont twitter enough,0.0,Neutral,0.0,0.5,Neutral
Negative,2282877879,Mon Jun 22 11:55:26 PDT 2009,NO_QUERY,kathakana,feel about 80!  Can't do all nighters like I used to ,feel about 80! cant do all nighters like i used to,0.4199,Positive,0.0,0.0,Neutral
Positive,2008025501,Tue Jun 02 13:30:34 PDT 2009,NO_QUERY,carolabes,@tommcfly LOOK IT YOU AND MY BFF  http://twitpic.com/6g13w,look it you and my bff,0.5994,Positive,0.0,0.0,Neutral
Negative,2252308868,Sat Jun 20 05:58:41 PDT 2009,NO_QUERY,Tiffie17,feels that her whole body will ache again tomorrow morning  http://plurk.com/p/12fp63,feels that her whole body will ache again tomorrow morning,-0.3818,Negative,0.2,0.4,Positive
Negative,2228413985,Thu Jun 18 14:24:41 PDT 2009,NO_QUERY,NathalieCaron,@Patti0713 Hahahaha! The plant head! It's raining here too.  It kinda sucks ,hahahaha! the plant head! its raining here too. it kinda sucks,-0.4197,Negative,0.0062500000000000056,0.4,Neutral
Negative,1993343537,Mon Jun 01 10:13:31 PDT 2009,NO_QUERY,AlexMcCranor,@trvsbrkr it dont work it posted the tweet on my page but crashed and dident give me the download link ,it dont work it posted the tweet on my page but crashed and dident give me the download link,0.0,Neutral,0.0,0.0,Neutral
Positive,1553770206,Sat Apr 18 15:09:52 PDT 2009,NO_QUERY,feiocious,"went on a walk... i've been back in the house for only a little over 10 mins now, i think. i wore a skirt!  ... http://plurk.com/p/owayl","went on a walk... ive been back in the house for only a little over 10 mins now, i think. i wore a skirt! ...",0.0,Neutral,-0.078125,0.5,Negative
Positive,2053694660,Sat Jun 06 05:24:56 PDT 2009,NO_QUERY,SchwipSchwap,@DramaBeats i f u want u can follow me ,i f u want u can follow me,0.0772,Positive,0.0,0.0,Neutral
Negative,1880077351,Fri May 22 00:01:44 PDT 2009,NO_QUERY,glomontiel2003,@SassyGal07 still don't quite know...i'm going to chcecck in at school tomorrow ,still dont quite know...im going to chcecck in at school tomorrow,0.0,Neutral,0.0,0.0,Neutral
Negative,2251054183,Sat Jun 20 02:17:35 PDT 2009,NO_QUERY,TempleofAnubis,"@ethansuplee http://twitpic.com/5myv0 - Fantastic - I'm gutted to hear the show is not continuing, that is a real shame ","fantastic im gutted to hear the show is not continuing, that is a real shame",0.128,Positive,0.30000000000000004,0.6000000000000001,Positive
Positive,2061667271,Sat Jun 06 21:21:07 PDT 2009,NO_QUERY,Valeeshas,@begobalbontin  jam thank you ,jam thank you,0.3612,Positive,0.0,0.0,Neutral
Positive,2180374319,Mon Jun 15 10:23:02 PDT 2009,NO_QUERY,jeffreyxpp,All Mac notebooks with Multi-Touch trackpads now support three- and four-finger gestures in 10.6 yay! that includes me ,all mac notebooks with multitouch trackpads now support three and fourfinger gestures in 10.6 yay! that includes me,0.75,Positive,0.0,0.0,Neutral
